URL,Version,Status,OIDs,Name,Title,Description,Used
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSCondicionSalidaCirugia,0.1.0,active,,CSCondicionSalidaCirugia,Condición Salida Cirugía,"Condición Salida Cirugía",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSEspecialidadMed,0.1.0,active,,CSEspecialidadMed,EspecialidadMed,"EspecialidadMed",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSEspecialidadOdont,0.1.0,active,,CSEspecialidadOdont,Especialidades Odontológicas,"Especialidades Odontológicas",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSEstablecimientoDestino,0.1.0,active,,CSEstablecimientoDestino,Establecimiento Destino Código,"Establecimiento destino código ejemplos hechos en base a este documento con los [Códigos DEIS del establecimientos](https://datos.gob.cl/dataset/establecimientos-de-salud-vigentes)",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSEstadoCivil,0.1.0,active,,CSEstadoCivil,EstadoCivil,"EstadoCivil",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSMediodeContacto,0.1.0,active,,CSMediodeContacto,Medio Notificación,"Medio Notificación",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSModalidadAtencionCodigo,0.1.0,active,,CSModalidadAtencionCodigo,Modalidad Atencion Codigo,"Modalidad Atencion Codigo",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSMotivoCierreSolicitudCirugia,0.1.0,active,,CSMotivoCierreSolicitudCirugia,Motivo Cierre Solicitud Cirugía,"Motivo Cierre Solicitud Cirugía",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSMotivoNoContactabilidad,0.1.0,active,,CSMotivoNoContactabilidad,Motivo No Contactabilidad,"Motivo No Contactabilidad",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSMotivoSuspencionCirugia,0.1.0,active,,CSMotivoSuspencionCirugia,Motivo Suspensión Cirugía,"Motivo Suspensión Cirugía",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSPractitionerTipoRolLE,0.1.0,active,,CSPractitionerTipoRolLE,Rol de profesionales,"CodeSystem con códigos definidos para representar cada rol de profesional o funcionario administrativo dentro de la lista de espera quirúrgica",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSReligion,0.1.0,active,,CSReligion,Religion,"Religion",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSResultadoEvaluacionPreQuirurgica,0.1.0,active,,CSResultadoEvaluacionPreQuirurgica,Resultado Evaluación Pre Quirúrgica,"Códigos de resultado de la evaluación pre quirúrgica",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSTipoAgendamiento,0.1.0,active,,CSTipoAgendamiento,Tipo Agendamiento,"Tipo Agendamiento",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSTipoCirugiaPropuesta,0.1.0,active,,CSTipoCirugiaPropuesta,Tipo Cirugía Propuesta,"Códigos de tipo de cirugía propuesta",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSTipoConsulta,0.1.0,active,,CSTipoConsulta,Tipo Consulta,"Tipo Consulta",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSTipoObservacionMinsal,0.1.0,active,,CSTipoObservacionMinsal,Tipo de Observación,"Son todos los tipos de observaciones dadas por el Ministerio De Salud",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSTipoPriorizacion,0.1.0,active,,CSTipoPriorizacion,Tipo Priorización,"Tipo Priorización",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSTipoServicioAgendamiento,0.1.0,active,,CSTipoServicioAgendamiento,Tipo Servicio Agendamiento,"Tipo Servicio Agendamiento",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/CSTituloProfesional,0.1.0,active,,CSTituloProfesional,TituloProfesional,"TituloProfesional",
https://interoperabilidad.minsal.cl/fhir/ig/quirurgico/CodeSystem/PueblosOriginariosCS,0.1.0,draft,,PueblosOriginariosCS,Pueblos Originarios de Chile,"Pueblos Originarios de Chile",
