Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-hl7.fhir.cl.minsal.eis.json	38252	-	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	379	531	0	0	0	10	0	0
fsh-generated/resources/CodeSystem-LeyesAtencionSaludCS.json	2053	2	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	37	129	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-CondiciondelaActividadLaboral-CS.json	1442	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	35	124	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-EspecialidadesySubespecialidadesMedicas-CS.json	10470	2	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	1	0	0	142	153	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-eis-EstadoCivil-CS.json	1721	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	40	152	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-GruposdeOcupaciones-CS.json	2629	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	48	166	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-ModalidaddeAtencionFONASA-CS.json	1333	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	34	163	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-NiveldeDiscapacidad-CS.json	1658	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	38	171	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-NiveldeInstruccion-CS.json	1408	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	38	178	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-OcupacionesDesagregadas-CS.json	75574	6	0	0	0	0	0	0	7	105	0	0	0	0	0	0	0	0	0	0	788	240	0	0	0	17	0	1
fsh-generated/resources/CodeSystem-eis-OrigendeDiscapacidad-CS.json	1732	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	34	181	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-PrevisiondeSalud-CS.json	1707	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	36	169	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-PuebloAfrodescendienteChileno-CS.json	1328	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	29	141	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-PueblosOriginarios-CS.json	2346	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	42	129	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-SexoBiologico-CS.json	1308	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	30	123	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-SexoRegistral-CS.json	1297	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	45	92	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-comunas-cs.json	34458	4	0	0	0	0	0	0	4	22	0	0	0	0	0	0	0	0	0	0	449	126	0	0	0	9	0	1
fsh-generated/resources/CodeSystem-eis-consultaclinica-cs.json	979	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	42	90	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-especialidades-bioquimicas-cs.json	1418	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	46	116	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-especialidades-enfermeria-cs.json	1175	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	40	122	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-especialidades-farmaceuticas-cs.json	1664	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	49	96	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-especialidades-odontologicas-cs.json	3063	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	64	99	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-establecimientos-nivel-complejidad-cs.json	1449	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	41	98	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-establecimientoscodigodeis-CS.json	159324	12	0	0	0	0	0	0	14	65	0	0	0	0	0	0	0	1	0	0	2186	248	0	0	0	49	0	1
fsh-generated/resources/CodeSystem-eis-identidadgenero-cs.json	1742	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	38	83	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-eis-modalidad-atencion-cs.json	1097	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	33	79	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-paises-cs.json	25442	3	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	1	0	0	345	103	0	0	0	9	0	0
fsh-generated/resources/CodeSystem-eis-pertenencia-sistema-nacional-servicios-salud-cs.json	1399	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	35	77	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-provincias-cs.json	6169	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	92	83	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-regiones-cs.json	2446	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	52	85	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-religion-cs.json	1835	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	41	87	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-seremi-cs.json	3018	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	55	84	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-servicios-salud-cs.json	4973	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	80	85	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-eis-tipo-especifico-prestador-cs.json	4762	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	82	85	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-tipo-identificador-cs.json	1830	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	42	81	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-tipo-prestador-cs.json	983	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	33	81	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eis-tipo-proceso-asistencial-CS.json	1262	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	38	77	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-tipo-via-cs.json	1645	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	39	77	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-titulo-profesional-cs.json	5034	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	81	78	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eis-tramos-fonasa-cs.json	1359	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	35	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ModeloLogicoEISDireccion.json	10110	1	0	8	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	327	828	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ModeloLogicoEISNombre.json	5003	1	0	5	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	155	373	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ModeloLogicoEISRUN.json	3047	1	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	107	445	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-SegundoApellido.json	1301	0	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	115	454	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-deis-identifier.json	3955	1	0	17	0	0	0	0	1	47	0	0	0	0	0	0	0	0	0	0	371	480	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-eis-comunas.json	1633	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	135	432	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-eis-direccion.json	6819	1	0	25	0	0	0	0	0	61	0	0	0	0	0	0	0	1	0	0	553	579	0	0	0	8	0	1
