URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/PueblosOriginariosVS,0.4.5,draft,,PueblosOriginariosVS,Pueblos Originarios de Chile,"Pueblos Originarios de Chile",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSClasesDeCobertura,0.4.5,active,,VSClasesDeCobertura,Clase de Cobertura de Salud,"Permitira definir los distintos tipos de clases requeridos para la cobertura. Los tramos de FONASA, Planes de Isapre, Otras leyes previsionales, Leyes de priorización y de reparación.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSComponenteDiscapacidad,0.4.5,active,,VSComponenteDiscapacidad,Componentes de Observación de Discapacidad,"Diferenciación entre los componentes de la observación de discapacidad",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSEspecialidadBioqca,0.4.5,active,,VSEspecialidadBioqca,Especialidades y Subespecialidades Bioquímicas,"Especialidades y Subespecialidades Bioquímicas",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSEspecialidadFarma,0.4.5,active,,VSEspecialidadFarma,Especialidades Farmaceúticas o Química Farmaceúticas,"Especialidades Farmaceúticas o Química Farmaceúticas",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSEspecialidadMed,0.4.5,active,,VSEspecialidadMed,Especialidades Médicas,"Especialidades Médicas",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSEspecialidadOdont,0.4.5,active,,VSEspecialidadOdont,Especialidades Odontológicas,"Especialidades Odontológicas",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSEstadoCivil,0.4.5,active,,VSEstadoCivil,Estado Civil,"Estado Civil",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSGrupoMarcas,0.4.5,active,,VSGrupoMarcas,Grupo Marcas,"Diferenciación entre los posibles grupos dentro del MPI",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSIdentidadDeGenero,0.4.5,active,,VSIdentidadDeGenero,Identidad De Género,"Identidad De Género",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSIdentificadorPrestador,0.4.5,active,,VSIdentificadorPrestador,Identificador del Prestador,"Identificador del Prestador Profesional o Administrativo",,"hl7.fhir.cl.clcore"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSLeyPrevisionales,0.4.5,active,,VSLeyPrevisionales,Leyes Previsionales,"Código asociados a Leyes Previsonales que modifican o eximen los montos de copagos de las prestaciones específica, señaladas en la ley respectiva",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSLeyReparacion,0.4.5,active,,VSLeyReparacion,Leyes Reparación,"Código asociados a Leyes de Reparación que modifican o eximen los montos de copagos de las prestaciones específica, señaladas en la ley respectiva",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSNivelEducacionalDesc,0.4.5,active,,VSNivelEducacionalDesc,Nivel Educacional Descripción,"Codificación del Nivel Educacional para diferenciar entre los componenetes de la observación",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSOcupacionesDet,0.4.5,active,,VSOcupacionesDet,Ocupaciones Detalladas,"Código asociados a el detalle de las ocupaciones de un paciente",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSOrigenDiscapacidad,0.4.5,active,,VSOrigenDiscapacidad,Origen Discapacidad,"Origen Discapacidad",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSPrevision,0.4.5,active,,VSPrevision,Previsión,"Previsión",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSReligion,0.4.5,active,,VSReligion,Religión,"Religión",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSSistemasComunicacion,0.4.5,active,,VSSistemasComunicacion,Medios de Comunicación con el Paciente,"Este es un filtro del ""system"" del telecom del paciente solo para que se ocupen los indicados por normativa",,"hl7.fhir.r4.core"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSTipoObservacion,0.4.5,active,,VSTipoObservacion,Tipo de Observacion,"Codificación para identificar las distintas observaciones existentes dentro del MPI",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSTiposIdentificadorPaciente,0.4.5,active,,VSTiposIdentificadorPaciente,Tipos de Identificadores de Paciente,"Tipos de Identificadores de Paciente",,"hl7.fhir.cl.clcore"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSTituloProfesional,0.4.5,active,,VSTituloProfesional,Título Profesional,"Título del Prestador Profesional",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSTramosFONASA,0.4.5,active,,VSTramosFONASA,Tramos de FONASA,"Tramos de FONASA",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSUNivelAprob,0.4.5,active,,VSUNivelAprob,Último nivel aprobado,"Código del último nivel aprobado",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VSValoracionDesempeno,0.4.5,active,,VSValoracionDesempeno,Valoracion Desempeño,"Valoracion Desempeño",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/nid/ValueSet/VScalificacionPrevisional,0.4.5,active,,VScalificacionPrevisional,Calificación Previsional,"Calificación Previsional",,"Internal"
