Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.minsal.nid.json	51572	-	0	0	0	0	0	0	4	5168	0	0	0	0	0	0	0	1	0	0	173	128	0	0	0	4	0	1
fsh-generated/resources/Bundle-EjemploBusqueda.json	7996	4	1	0	0	1	17	0	0	491	0	0	0	0	0	0	0	0	0	0	26	19	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaAdm.json	3392	4	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaMatch.json	8137	3	7	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaMatchOutcomeOperation.json	924	6	6	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaOrg.json	2688	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaProf.json	4806	3	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	1
fsh-generated/resources/CapabilityStatement-MPI.IHE.PDQm.Search.Cliente.Match.json	3737	2	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	33	76	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PDQm.Search.Cliente.json	7732	2	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	31	17	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PIXm.Buscador.json	2580	2	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	15	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PIXm.Origen.json	9097	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	39	16	0	0	0	0	0	0
