URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/EspecialidadMedica,0.1.0,draft,,VSEspecialidadMedica,Especialidad Médica,"Códigos de especialidades médicas (Norma 820)",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/IdentificadorPrestador,0.1.0,active,,VSIdentificadorPrestador,Identificador Prestador,"Identificador Prestador",,"hl7.fhir.cl.clcore"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/LeyPrevisional,0.1.0,draft,,VSLeyPrevisional,Ley Previsional,"Códigos de Ley Previsional",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/MedioDeLlegada,0.1.0,draft,,VSMedioDeLlegada,Medio de Llegada,"Set de códigos que corresponden a las posibles formas de llegada de un paciente a un servicio de atención de urgencia",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/Prevision,0.1.0,draft,,VSPrevision,Prevision,"La previsión es la  variable determinada el sistema de aseguramiento de salud del paciente.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/Procedencia,0.1.0,draft,,VSProcedencia,Procedencia,"Códigos de lugares físicos desde donde proviene el paciente cuando concurre a la atención de urgencia.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/PueblosOriginariosVS,0.1.0,draft,,PueblosOriginariosVS,Pueblos Originarios de Chile,"Pueblos Originarios de Chile",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/RelacionAcompanante,0.1.0,draft,,VSRelacionAcompanante,Relación Acompañante,"Conjunto de códigos que representan la relación del acompañante con el paciente.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/SignosVitales,0.1.0,draft,,VSSignosVitales,Signos Vitales,"Códigos empleados para registrar los diferentes signos vitales de un paciente en un servicio de urgencia.",,"LOINC"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/TipoParticipanteEncuentroUrgencia,0.1.0,draft,,VSTipoParticipanteEncuentroUrgencia,Tipo Participante Encuentro Urgencia,"Códigos de los tipos de participante de un Encounter",,"THO (V3),Internal,THO"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/TipoViaResidencia,0.1.0,draft,,VSTipoViaResidencia,Tipo Via Residencia,"Códigos de tipo de vía de residencia Norma 820",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/TituloProfesional,0.1.0,draft,,VSTituloProfesional,Título Profesional,"Códigos de los títulos profesionales de un profesional de la salud que participa de la atención de un paciente",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/VSEstadoCivil,0.1.0,active,,VSEstadoCivil,EstadoCivil,"EstadoCivil",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/VSReligion,0.1.0,active,,VSReligion,Religion,"Religion",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/VSServicioDeSalud,0.1.0,draft,,VSServicioDeSalud,Servicio de Salud,"Códigos de Servicios de Salud en Chile presentes en Norma Técnica 820.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/abandono,0.1.0,draft,,VSAbandono,Abandono,"Códigos asociados al tipo de abandono del paciente desde urgencia.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/categorizacion-urgencia,0.1.0,draft,,VSCategorizacionUrgencia,Categorización Urgencia,"Códigos de categorización asociados a la urgencia de pacientes en el sistema de salud chileno",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/destino-fallecido,0.1.0,draft,,VSDestinoFallecido,Destino Fallecido,"Códigos asociados a la situación final de los usuarios fallecidos durante la atención de urgencia.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/destino-traslado,0.1.0,draft,,VSDestinoTraslado,Destino Traslado,"Códigos asociados a destino de traslado del paciente desde urgencia.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/especialidad-odontologica,0.1.0,draft,,VSEspecialidadOdontologica,Especialidad Odontológica,"Códigos de especialidades odontológicas (Norma 821)",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/eventos-urgencia,0.1.0,draft,,VSEventosUrgencia,Eventos Urgencia,"Códigos de eventos de urgencia",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/fallecido,0.1.0,draft,,VSFallecido,Fallecido,"Códigos asociados al momento en que el paciente fallece en el servicio de urgencia.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/indicacion-alta,0.1.0,draft,,VSIndicacionAlta,Indicación de Alta,"Códigos asociados al destino de alta dados por parte del profesional médico al usuario posterior a su atención de urgencia.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/indicacion-hospitalizacion,0.1.0,draft,,VSIndicacionHospitalizacion,Indicación Hospitalización,"Códigos asociados al destino de hospitalización dados por parte del profesional médico al usuario posterior a su atención de urgencia.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/indicacion-traslado-otro-centro,0.1.0,draft,,VSIndicacionTrasladoOtroCentro,Indicación Traslado Otro Centro,"Códigos correspondientes a la derivación  o traslado del usuario a otro centro asistencial de salud, el cual puede ser o no perteneciente al Servicio Nacional de Salud.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/urgencia/ValueSet/lesion-autoinflingida,0.1.0,draft,,VSLesionAutoinflingida,Lesión Autoinflingida,"Códigos de lesión autoinflingida",,"Internal"
