URL,Version,Status,OIDs,Name,Title,Description,Used
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSAnamnesis,0.1.0,active,,CSAnamnesis,Anamnesis,"Anamnesis",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSAreaUrbanoCensal,0.1.0,active,,CSAreaUrbanoCensal,AreaUrbanoCensal,"AreaUrbanoCensal",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSComunas,0.1.0,active,,CSComunas,Comunas,"Comunas",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSCondiciondelaActividad,0.1.0,active,,CSCondiciondelaActividad,CondiciondelaActividad,"CondiciondelaActividad",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSConsultaMed,0.1.0,active,,CSConsultaMed,ConsultaMedica,"ConsultaMedica",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSConsultaMedEspecialidad,0.1.0,active,,CSConsultaMedEspecialidad,ConsultaMedEspecialidad,"ConsultaMedEspecialidad",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSConsultaOdontoEspecialidad,0.1.0,active,,CSConsultaOdontoEspecialidad,ConsultaOdontoEspecialidad,"ConsultaOdontoEspecialidad",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSDiagnostico,0.1.0,active,,CSDiagnostico,Diagnóstico,"Diagnóstico",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSEspecialidadBioquimica,0.1.0,active,,CSEspecialidadBioquimica,EspecialidadBioquimica,"EspecialidadBioquimica",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSEspecialidadFarma,0.1.0,active,,CSEspecialidadFarma,EspecialidadFarma,"EspecialidadFarma",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSEspecialidadMedica,0.1.0,active,,CSEspecialidadMedica,EspecialidadMedica,"EspecialidadMedica",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSEspecialidadOdontologica,0.1.0,active,,CSEspecialidadOdontologica,EspecialidadOdontologica,"EspecialidadOdontologica",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSEstadoCivil,0.1.0,active,,CSEstadoCivil,Estado Civil,"El estado civil es la situación de un individuo en la sociedad, que deriva principalmente de sus relaciones de familia, y que lo habilita para ejercer derechos y contraer obligaciones civiles.",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSIdentidadGenero,0.1.0,active,,CSIdentidadGenero,Códigos para Identidad de Género,"Códigos para Identidad de Género DEIS",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSInstitucionEmiteEspecialidad,0.1.0,active,,CSInstitucionEmiteEspecialidad,InstituciónEmiteEspecialidad,"InstituciónEmiteEspecialidad",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSInstitucionEmiteTitulo,0.1.0,active,,CSInstitucionEmiteTitulo,Institución Emisora de Título Profesional,"Códigos de Centros Educacionales, Institutos, Universidades, etc que emiten certificados profesionles",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSLeyPrevisionales,0.1.0,active,,CSLeyPrevisionales,Leyes Previsionales,"Código asociados a Leyes Previsonales que modifican o eximen los montos de copagos de las prestaciones específica, señaladas en la ley respectiva",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSModalidadAtencionFonasa,0.1.0,active,,CSMModalidadAtencionFonasa,Modalidad de Atención FONASA,"Código asociados al tipo de modalidad en la cual se atiende el paciente FONASA",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSNivelAtencion,0.1.0,active,,CSNivelAtencion,NivelAtencion,"NivelAtencion",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSNivelComplejidad,0.1.0,active,,CSNivelComplejidad,NivelComplejidad,"NivelComplejidad",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSNivelInstruccion,0.1.0,active,,CSNivelInstruccion,Ultimo nivel aprobado,"Código del último nivel aprobado",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSOcupaciones,0.1.0,active,,CSOcupaciones,Ocupaciones Paciente,"Código asociados a la Ocupación del paciente",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSOcupacionesDetalladas,0.1.0,active,,CSOcupacionesDetalladas,Ocupaciones Detalladas,"Código asociados a el detalle de las ocupaciones de un paciente",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSOtroTipoEstabAsistenciales,0.1.0,active,,CSOtroTipoEstabAsistenciales,OtroTipoEstabAsistenciales,"OtroTipoEstabAsistenciales",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSPaises,0.1.0,active,,CSPaises,Paises,"Paises",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSPrevision,0.1.0,active,,CSPrevision,Previsión Salud,"Código asociados al tipo de previsión a la que el paciente pertenece",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSProvincia,0.1.0,active,,CSProvincia,Provincia,"Provincia",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSPueblosOriginarios,0.1.0,active,,CSPueblosOriginarios,Pueblo Indígena u Originarios,"Los Pueblos Indígenas u Originarios en Chile, son los descendientes de las agrupaciones humanas que existen en el territorio nacional desde tiempos precolombinos",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSRegion,0.1.0,active,,CSRegion,Regiones,"Regiones de Chile",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSReligion,0.1.0,active,,CSReligion,Religiones o Cultos,"Códigos de Religiones o Cultos declarados",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSSEREMI,0.1.0,active,,CSSeremi,SEREMIs,"SEREMIs",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSServiciosdeSalud,0.1.0,active,,CSServiciosdeSalud,Servicios de Salud,"Servicios de Salud",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSSexoBiologico,0.1.0,active,,CSSexoBiologico,Códigos para Sexo de Nacimiento de Paciente,"Codigos definidos para el sexo de nacimiento de un paciente en Chile",
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/CSSituacionDiscapacidadNivel,0.1.0,active,,CSSituacionDiscapacidadNivel,Valoración de Desempeño en Comunidad (IVADEC-CIF),"Valoración de Desempeño en Comunidad (IVADEC-CIF)",
