URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSAnamnesis,0.1.0,active,,VSAnamnesis,Anamnesis,"Anamnesis",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSAreaUrbanoCensal,0.1.0,active,,VSAreaUrbanoCensal,AreaUrbanoCensal,"AreaUrbanoCensal",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSComunas,0.1.0,active,,VSComunas,Comunas,"Comunas",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSCondiciondelaActividad,0.1.0,active,,VSCondiciondelaActividad,Condicion de la Actividad,"CondiciondelaActividad",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSConsultaMed,0.1.0,active,,VSConsultaMed,ConsultaMedica,"ConsultaMedica",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSConsultaMedEspecialidad,0.1.0,active,,VSConsultaMedEspecialidad,ConsultaMedEspecialidad,"ConsultaMedEspecialidad",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSConsultaOdontoEspecialidad,0.1.0,active,,VSConsultaOdontoEspecialidad,ConsultaOdontoEspecialidad,"ConsultaOdontoEspecialidad",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSDiagnostico,0.1.0,active,,VSDiagnostico,Diagnóstico,"Diagnóstico",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSEspecialidadBioquimica,0.1.0,active,,VSEspecialidadBioquimica,EspecialidadBioquimica,"EspecialidadBioquimica",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSEspecialidadFarma,0.1.0,active,,VSEspecialidadFarma,EspecialidadFarma,"EspecialidadFarma",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/VSEspecialidadMedica,0.1.0,active,,VSEspecialidadMedica,EspecialidadMedica,"EspecialidadMedica",,"Internal"
