URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.4.72",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","ValueSet/VSSistemasComunicacion"
https://hl7chile.cl/fhir/ig/clcore/CodeSystem/CSTipoIdentificador,1.9.2,active,,CSTipoIdentificador,Tipo Identificador,"Tipo Identificador","ValueSet/VSTiposIdentificadorPaciente,ValueSet/VSTipoIdentificador,ValueSet/VSIdentificadorPrestador"
https://hl7chile.cl/fhir/ig/clcore/CodeSystem/CodPais,1.9.2,active,,CSCodPaises,Códigos de Países,"Codigos definidos para la identificación de países segun norma ISO3166-N","ValueSet/CodPais"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSClasesDeCobertura,0.4.4,active,,CSClasesDeCobertura,Clase de Cobertura de Salud,"Permitira definir los distintos tipos de clases requeridos para la cobertura. Los tramos de FONASA, Planes de Isapre, Otras leyes previsionales, Leyes de priorización y de reparación.","ValueSet/VSClasesDeCobertura"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSComponenteDiscapacidad,0.4.4,active,,CSComponenteDiscapacidad,Componentes de Observación de Discapacidad,"Diferenciación entre los componentes de la observación de discapacidad","ValueSet/VSComponenteDiscapacidad"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSEspecialidadBioqca,0.4.4,active,,CSEspecialidadBioqca,Especialidades y Subespecialidades Bioquímicas,"Especialidades y Subespecialidades Bioquímicas","ValueSet/VSEspecialidadBioqca"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSEspecialidadFarma,0.4.4,active,,CSEspecialidadFarma,Especialidades Farmaceúticas o Química Farmaceúticas,"Especialidades Farmaceúticas o Química Farmaceúticas","ValueSet/VSEspecialidadFarma"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSEspecialidadMed,0.4.4,active,,CSEspecialidadMed,Especialidades Médicas,"Especialidades Médicas","ValueSet/VSEspecialidadMed"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSEspecialidadOdont,0.4.4,active,,CSEspecialidadOdont,Especialidades Odontológicas,"Especialidades Odontológicas","ValueSet/VSEspecialidadOdont"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSEstadoCivil,0.4.4,active,,CSEstadoCivil,Estado Civil,"Estado Civil","ValueSet/VSEstadoCivil"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSGrupoMarcas,0.4.4,active,,CSGrupoMarcas,Grupo Marcas,"Diferenciación entre los posibles grupos dentro del MPI","ValueSet/VSGrupoMarcas"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSIdentidadDeGenero,0.4.4,active,,CSIdentidadDeGenero,Identidad De Género,"Identidad De Género","ValueSet/VSIdentidadDeGenero"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSLeyPrevisionales,0.4.4,active,,CSLeyPrevisionales,Leyes Previsionales,"Código asociados a Leyes Previsonales que modifican o eximen los montos de copagos de las prestaciones específica, señaladas en la ley respectiva","ValueSet/VSLeyPrevisionales"
https://interoperabilidad.minsal.cl/fhir/ig/nid/CodeSystem/CSLeyReparacion,0.4.4,active,,CSLeyReparacion,Leyes Reparación,"Código asociados a Leyes de Reparación que modifican o eximen los montos de copagos de las prestaciones específica, señaladas en la ley respectiva","ValueSet/VSLeyReparacion"
