Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-hl7.fhir.cl.minsal.nid.json	43104	-	0	0	0	0	0	0	29	140	0	0	0	0	0	0	0	1	0	0	880	619	0	0	0	22	0	1
fsh-generated/resources/Bundle-EjemploBusqueda.json	7879	12	25	0	0	0	0	0	1	3405	0	0	0	0	0	0	0	0	0	0	86	154	0	0	1	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaAdm.json	3359	9	9	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	76	128	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaMatch.json	8020	9	8	0	20	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	92	122	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaMatchOutcomeOperation.json	924	8	11	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	58	98	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaOrg.json	2655	7	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	96	95	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaProf.json	4806	7	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	88	93	0	0	0	0	0	1
fsh-generated/resources/CapabilityStatement-MPI.IHE.PDQm.Search.Cliente.Match.json	3759	8	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	147	117	0	1	0	2	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PDQm.Search.Cliente.json	7754	7	0	0	1	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	190	116	0	0	0	2	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PIXm.Buscador.json	2617	9	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	129	115	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PIXm.Origen.json	9119	7	0	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	172	95	0	0	0	3	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PIXm.PDQm.Manager.json	17052	9	0	0	4	0	0	0	8	20	0	0	0	0	0	0	0	1	0	0	305	100	0	0	0	3	0	0
fsh-generated/resources/CapabilityStatement-NID.IHE.HPD.Consumer.json	9829	8	0	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	0	0	230	96	0	0	0	3	0	0
fsh-generated/resources/CapabilityStatement-NID.IHE.HPD.Manager.json	11882	9	0	0	0	0	0	0	4	19	0	0	0	0	0	0	0	0	0	0	223	96	0	0	0	2	0	0
fsh-generated/resources/CapabilityStatement-NID.IHE.HPD.Source.json	4382	8	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	189	92	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-CSClasesDeCobertura.json	1328	8	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	62	792	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSComponenteDiscapacidad.json	1082	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	62	205	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadBioqca.json	1064	8	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	98	166	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadFarma.json	1219	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	81	169	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadMed.json	5965	9	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	191	188	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadOdont.json	1883	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	76	199	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSEstadoCivil.json	1228	9	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	64	238	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSGrupoMarcas.json	1587	9	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	73	266	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-CSIdentidadDeGenero.json	1247	9	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	78	279	0	0	0	0	0	0
