Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ModeloLogicoPacienteR2BO.json	12740	2	0	13	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	575	451	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-r2bo-Addenda-Reportebiopsia.json	2023	1	0	14	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	124	367	0	1	0	10	0	0
fsh-generated/resources/StructureDefinition-r2bo-bundle-generar-notificacion.json	15923	4	0	306	0	0	0	0	1	130	0	0	0	0	0	0	0	5	0	0	4326	3855	0	0	0	79	1	3
fsh-generated/resources/StructureDefinition-r2bo-categoria-tnm.json	4149	1	0	22	0	0	0	0	1	22	0	0	1	0	0	0	0	1	0	0	828	1699	0	0	0	28	0	0
fsh-generated/resources/StructureDefinition-r2bo-estadificacion-tnm.json	3876	2	0	24	0	0	0	0	0	40	0	0	0	0	0	0	0	2	0	0	752	1033	0	0	0	20	0	1
fsh-generated/resources/StructureDefinition-r2bo-extension-grado-diferenciacion.json	1885	1	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	201	382	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-r2bo-informe-biopsia.json	12824	2	0	13	0	0	0	0	1	57	0	0	0	0	0	0	0	3	0	0	962	772	0	0	0	15	0	0
fsh-generated/resources/StructureDefinition-r2bo-muestra-biopsia.json	4867	3	0	20	1	0	0	0	0	42	0	0	0	0	0	0	0	1	0	0	748	624	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-r2bo-resultados-reporte-biopsia.json	4045	1	0	5	0	0	0	0	1	25	0	0	0	0	0	0	0	3	0	0	921	1216	0	1	0	7	0	2
fsh-generated/resources/StructureDefinition-r2bo-rol-profesional-minsal.json	3060	2	0	11	0	0	0	0	1	15	0	0	0	0	0	0	0	6	0	0	652	741	0	0	0	25	0	3
fsh-generated/resources/StructureDefinition-r2bo-servicio-solicitante.json	789	0	0	30	0	0	0	0	0	12	0	0	1	0	0	0	0	5	0	0	535	787	0	0	0	7	0	2
fsh-generated/resources/StructureDefinition-r2bo-solicitud-informe-apa.json	5909	2	0	26	0	0	0	0	1	18	0	0	0	0	0	0	0	1	0	0	497	668	0	0	0	9	0	2
fsh-generated/resources/StructureDefinition-r2bo-tnm-categoria-metastasis-distante.json	1868	1	0	28	0	0	0	0	0	30	0	0	0	0	0	0	0	3	0	0	662	794	0	0	0	6	0	3
fsh-generated/resources/StructureDefinition-r2bo-tnm-categoria-nodo-regional.json	1824	2	0	14	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	622	797	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-r2bo-tnm-categoria-tumor-primario.json	1801	1	0	13	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	524	920	0	0	0	7	0	1
fsh-generated/resources/ValueSet-r2bo-Estadificacion-patologico-vs.json	890	0	0	0	0	0	0	0	1	161	0	0	0	0	0	0	0	1	0	0	18	512	0	0	0	2	0	0
fsh-generated/resources/ValueSet-r2bo-categoria-reporte-biopsia-vs.json	898	1	0	0	0	0	0	0	3	31	0	0	0	0	0	0	0	0	0	0	21	102	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-categorias-pTNM-VS.json	1957	1	0	0	0	0	0	0	1	821	0	0	0	0	0	0	0	0	0	0	22	263	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-especialistas-autorizado-VS.json	719	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	18	147	0	0	0	1	0	0
fsh-generated/resources/ValueSet-r2bo-estructuras-anatomicas-VS.json	1874	1	0	0	0	0	0	0	1	492	0	0	0	0	0	0	0	0	0	0	44	483	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-grado-diferenciacion-vs.json	565	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	18	131	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-hallazgos-clinicos-cie10-VS.json	827	1	0	0	1	0	0	0	0	1157	0	0	0	0	0	0	0	0	0	0	37	402	0	0	0	1	0	0
fsh-generated/resources/ValueSet-r2bo-hallazgos-clinicos-cie11-VS.json	944	0	0	0	0	0	0	0	1	1413963	0	0	0	0	0	0	0	0	0	0	19	451	0	0	0	1	0	0
fsh-generated/resources/ValueSet-r2bo-morfologicos-cie11-VS.json	859	1	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	32	749	0	0	0	0	0	1
fsh-generated/resources/ValueSet-r2bo-morfologicosct-cieo-VS.json	1884	0	0	0	0	0	0	0	1	132304	0	0	0	0	0	0	0	0	0	0	22	424	0	0	0	1	0	0
fsh-generated/resources/ValueSet-r2bo-observaciones-NeoAdyuvancia-VS.json	1696	1	0	0	0	0	0	0	0	787	0	0	0	0	0	0	0	0	0	0	57	311	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-observaciones-biopsia-VS.json	4551	1	0	0	0	0	0	0	1	517	0	0	0	0	0	0	0	0	0	0	59	287	0	0	0	1	0	0
fsh-generated/resources/ValueSet-r2bo-procedimientos-biopsias-VS.json	1870	2	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	37	426	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-profesional-autorizado-VS.json	1013	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	37	115	0	0	0	1	0	0
fsh-generated/resources/ValueSet-r2bo-reporte-biopsia-vs.json	2427	1	0	0	0	0	0	0	1	627	0	0	0	0	0	0	0	0	0	0	39	407	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-tipo-especimen-vs.json	1801	1	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	60	485	0	1	0	1	0	0
fsh-generated/resources/ValueSet-r2bo-tnm-categoria-metastasis-distante-patologico-vs.json	1002	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	279	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-tnm-categoria-nodo-regional-patologico-vs.json	971	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	247	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-tnm-categoria-tumor-primario-patologico-vs.json	972	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	52	293	0	0	0	0	0	0
fsh-generated/resources/ValueSet-r2bo-topografica-cie11-VS.json	1043	1	0	0	0	0	0	0	1	330	0	0	0	0	0	0	0	0	0	0	44	582	0	0	0	1	0	0
fsh-generated/resources/ValueSet-r2bo-topografica-cieo-VS.json	790	0	0	0	0	0	0	0	0	161	0	0	0	0	0	1	0	0	0	0	17	360	0	0	0	0	0	0
\fsh-generated\includes\fsh-link-references.md	4383	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
\fsh-generated\includes\menu.xml	2461	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
\input\pagecontent\changes.md	1189	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
\input\pagecontent\contributors.md	1188	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\pagecontent\design-consideration-composition-diagnosticreport.md	729	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\pagecontent\design-consideration.md	213	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\pagecontent\Downloads.md	316	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\pagecontent\ImplementationGuide-hl7.fhir.cl.minsal.r2bo.md	1148	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\pagecontent\index.md	6901	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\pagecontent\InteraccionesConServidor.md	2911	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\pagecontent\SistemasTerminologicos.md	8997	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\template\config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\template\config\_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
\input\images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
\input\images\exportar.svg	9068	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
\input\images\servicio-terminologico.svg	9663	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
\temp\pages\_includes\artifacts.xml	30004	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	0	0	0	0	0	0
