Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-hl7.fhir.cl.minsal.nid.json	50319	-	0	0	0	0	0	0	2	1125	0	0	0	0	0	0	0	2	0	0	356	276	0	1	1	7	0	2
fsh-generated/resources/Bundle-EjemploBusqueda.json	7996	17	1	0	0	0	11	0	0	7807	0	0	0	0	0	0	0	0	0	0	41	31	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaAdm.json	3392	7	0	0	0	0	13	0	0	19	0	0	0	0	0	0	0	0	0	0	32	57	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaMatch.json	8137	3	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	51	27	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaMatchOutcomeOperation.json	924	6	20	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	20	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaOrg.json	2688	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	30	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBusquedaProf.json	4806	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	53	22	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PDQm.Search.Cliente.Match.json	3737	17	2	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	54	51	0	1	0	1	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PDQm.Search.Cliente.json	7732	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	94	41	0	1	0	1	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PIXm.Buscador.json	2580	0	6	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	38	13	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PIXm.Origen.json	9097	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	106	26	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-MPI.IHE.PIXm.PDQm.Manager.json	17015	6	7	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	114	51	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-NID.IHE.HPD.Consumer.json	9807	6	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	97	38	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-NID.IHE.HPD.Manager.json	11860	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	87	45	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-NID.IHE.HPD.Source.json	4360	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	63	33	0	1	0	0	0	0
fsh-generated/resources/CodeSystem-CSClasesDeCobertura.json	1326	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	35	34264	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSComponenteDiscapacidad.json	1080	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	36	150	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadBioqca.json	1062	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	26	198	0	0	0	0	0	0
