URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSAmbitoFuncionamiento,0.1.1,active,,VSAmbitoFuncionamiento,AmbitoFuncionamiento,"AmbitoFuncionamiento",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSCertificacionInst,0.1.1,active,,VSCertificacionInst,Códigos paa procedimientos de certificación,"Códigos para procedimientos de certificación según Norma 820",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSClasUrgAPS,0.1.1,active,,VSClasUrgAPS,Códigos para clasificación de urgencia en APS,"Códigos para clasificación de urgencia en APS según Norma 820",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSDependenciaAdministrativa,0.1.1,active,,VSDependenciaAdministrativa,DependenciaAdministrativa,"DependenciaAdministrativa",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSEstadoFuncionamiento,0.1.1,active,,VSEstadoFuncionamiento,EstadoFuncionamiento,"EstadoFuncionamiento",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSModalidadAte,0.1.1,active,,VSModalidadAte,Códigos para modalidad atención prestador,"Códigos para modalidad atención prestador según Norma 820",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSNivelPrestador,0.1.1,active,,VSNivelPrestador,Códigos para nivel del prestador,"Códigos para nivel del prestador según Norma 820",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSSexoBiologico,0.1.1,active,,VSSexoBiologico,Códigos para sexo biológico en Chile,"Códigos para sexo biológico en Chile según tabla 820.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSTipoEstablecimiento,0.1.1,active,,VSTipoEstablecimiento,Códigos para tipo de establecimiento de salud,"Códigos para tipo de establecimiento de salud",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSTipoIdentificadorDEIS,0.1.1,active,,VSTipoIdentificadorDEIS,Códigos para tipops de identificadores 820,"Códigos para lo tipos de identificadores según Norma 820, agregando RNPI",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSTipoUrgencia,0.1.1,active,,VSTipoUrgencia,Códigos para tipo de urgencia,"Códigos para tipo de urgencia según Norma 820",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/mfr/ValueSet/VSTiposPrestador,0.1.1,active,,VSTipoPrestador,Códigos para tipos de prestadores,"Códigos para lo tipos de prestadores según Norma 820",,"Internal"
