URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/cl-addressMFR,StructureDefinition/PrestadorInstitucionalMinsal,StructureDefinition/LocalizacionPresInstitucional","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/cl-addressMFR,StructureDefinition/PrestadorInstitucionalMinsal,StructureDefinition/LocalizacionPresInstitucional","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/PrestadorAdministrativoMinsal","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/PrestadorInstitucionalMinsal,StructureDefinition/LocalizacionPresInstitucional,StructureDefinition/PrestadorAdministrativoMinsal","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.3.73",ContactPointUse,ContactPointUse,"Use of contact point.","StructureDefinition/PrestadorInstitucionalMinsal,StructureDefinition/LocalizacionPresInstitucional,StructureDefinition/PrestadorAdministrativoMinsal","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contactentity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/PrestadorInstitucionalMinsal","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/LocalizacionPresInstitucional","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/PrestadorInstitucionalMinsal,StructureDefinition/LocalizacionPresInstitucional,StructureDefinition/PrestadorAdministrativoMinsal","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/PrestadorInstitucionalMinsal,StructureDefinition/LocalizacionPresInstitucional,StructureDefinition/PrestadorAdministrativoMinsal","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/PrestadorInstitucionalMinsal,StructureDefinition/LocalizacionPresInstitucional,StructureDefinition/PrestadorAdministrativoMinsal","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.330",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/LocalizacionPresInstitucional","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/LocalizacionPresInstitucional","THO"
http://hl7.org/fhir/ValueSet/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.332",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","StructureDefinition/LocalizacionPresInstitucional","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/PrestadorAdministrativoMinsal","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/resource-types,4.0.1,active,"2.16.840.1.113883.4.642.3.27",ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","StructureDefinition/PrestadorInstitucionalMinsal,StructureDefinition/PrestadorAdministrativoMinsal","hl7.fhir.r4.core"
http://terminology.hl7.org/ValueSet/v2-2.7-0360,0360,active,,v2.0360.2.7,v2 table 0360, Version 2.7,"FHIR Value set/code system definition for HL7 v2 table 0360 ver 2.9 ( Degree/License/Certificate)","StructureDefinition/PrestadorAdministrativoMinsal","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,2.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/LocalizacionPresInstitucional","THO (V3)"
