URL,Version,Status,OIDs,Name,Title,Descriptino,Used
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSAmbitoFuncionamiento,0.1.4,active,,CSAmbitoFuncionamiento,Ambito Funcionamiento,"Ambito Funcionamiento",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSCertificacionInst,0.1.4,active,,CSCertificacionInst,Procedimientos de certificación,"Procedimientos de certificación",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSClasificacionSapu,0.1.4,active,,CSClasificacionSapu,Clasificacion SAPU,"Clasificacion SAPU",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSDependenciaAdministrativa,0.1.4,active,,CSDependenciaAdministrativa,Dependencia Administrativa,"Dependencia Administrativa",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSEstadoFuncionamiento,0.1.4,active,,CSEstadoFuncionamiento,Estado Funcionamiento,"Estado Funcionamiento",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSModalidadAtencion,0.1.4,active,,CSModalidadAtencion,Modalidad atención prestador,"Modalidad atención",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSNivelAtencion,0.1.4,active,,CSNivelAtencion,Nivel Atencion,"Nivel de Atencion",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSNivelComplejidadEstablecimiento,0.1.4,active,,CSNivelComplejidadEstablecimiento,Nivel Complejidad Establecimiento,"Nivel Complejidad Establecimiento",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSPertenenciaSNSS,0.1.4,active,,CSPertenenciaSNSS,PertenenciaSNSS,"PertenenciaSNSS",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSSEREMI,0.1.4,active,,CSSeremi,SEREMIs,"SEREMIs",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSServiciosdeSalud,0.1.4,active,,CSServiciosdeSalud,Servicios de Salud,"Servicios de Salud",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSSexoBiologico,0.1.4,active,,CSSexoBiologico,Códigos para Sexo de Nacimiento de Paciente,"Codigos definidos para el sexo de nacimiento de un paciente en Chile",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTipoIdentificadorDEIS,0.1.4,active,,CSTipoIdentificadorDEIS,Códigos para tipops de identificadores,"Códigos para lo tipos de identificadores",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTipoUrgencia,0.1.4,active,,CSTipoUrgencia,Tipo de urgencia,"Tipo de urgencia",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPub,0.1.4,active,,CSTiposEstabPub,Tipos de establecimientos públicos,"Tipos de establecimientos públicos",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPubAPS,0.1.4,active,,CSTiposEstabPubAPS,Tipos de establecimientos públicos en APS,"Tipos de establecimientos públicos en APS",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPubEsp,0.1.4,active,,CSTiposEstabPubEsp,Tipos de establecimientos públicos Especialidades,"Tipos de establecimientos públicos Especialidades",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPubHosp,0.1.4,active,,CSTiposEstabPubHosp,Tipos de establecimientos públicos Hospitales,"Tipos de establecimientos públicos Hospitales",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPubOtros,0.1.4,active,,CSTiposEstabPubOtros,Tipos de establecimientos públicos "otros","Tipos de establecimientos públicos ""otros"" ",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposPrestador,0.1.4,active,,CSTipoPrestador,Tipos de prestadores,"Tipos de prestadores",
