URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://hl7.org/fhir/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.4.2",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","ValueSet/administrative-gender"
http://hl7.org/fhir/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.4.72",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","ValueSet/contact-point-system"
http://hl7.org/fhir/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.4.74",ContactPointUse,ContactPointUse,"Use of contact point.","ValueSet/contact-point-use"
http://hl7.org/fhir/fhir-types,5.0.0,active,"2.16.840.1.113883.4.642.4.1802",FHIRTypes,All FHIR Types,"One of the types defined as part of this version of FHIR.","ValueSet/resource-types"
http://hl7.org/fhir/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.4.58",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","ValueSet/identifier-use"
http://hl7.org/fhir/name-use,4.0.1,active,"2.16.840.1.113883.4.642.4.66",NameUse,NameUse,"The use of a human name.","ValueSet/name-use"
http://terminology.hl7.org/CodeSystem/v2-0203,3.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type"
https://interoperabilidad.minsal.cl/fhir/ig/hpd/CodeSystem/CSEspecialidadBioquim,0.2.2,active,,CSEspecialidadBioquim,Especialidad y Subespecialidad Bioquímica,"Códigos de Especialidad y Subespecialidad Bioquímica.","ValueSet/VSEspecialidadBioquim"
https://interoperabilidad.minsal.cl/fhir/ig/hpd/CodeSystem/CSEspecialidadFarma,0.2.2,active,,CSEspecialidadFarma,Especialidad y Subespecialidad Farmacéuticas o Química Farmacéutica,"Códigos de Especialidad y Subespecialidad Farmacéutica o Química Farmacéutica.","ValueSet/VSEspecialidadFarma"
https://interoperabilidad.minsal.cl/fhir/ig/hpd/CodeSystem/CSEspecialidadOdonto,0.2.2,active,,CSEspecialidadOdonto,Especialidad y Subespecialidad Odontológica,"Códigos de Especialidad y Subespecialidad Odontológica.","ValueSet/VSEspecialidadOdonto"
https://interoperabilidad.minsal.cl/fhir/ig/hpd/CodeSystem/CSSexoBiologico,0.2.2,active,,CSSexoBiologico,Códigos para Sexo de Nacimiento de Paciente,"Codigos definidos para el sexo de nacimiento de un paciente en Chile","ValueSet/VSSexoBiologico"
https://interoperabilidad.minsal.cl/fhir/ig/hpd/CodeSystem/CSTipoIdentificadorDEIS,0.2.2,active,,CSTipoIdentificadorDEIS,Códigos para tipos de identificadores 820,"Códigos para lo tipos de identificadores según Norma 820, agregando RNPI","ValueSet/VSTipoIdentificadorDEIS"
https://interoperabilidad.minsal.cl/fhir/ig/hpd/CodeSystem/CSTituloProf,0.2.2,active,,CSTituloProf,Códigos para título profesional,"Códigos para títulos profesionales según Norma Técnica 820","ValueSet/VSTituloProf"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
