Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-hl7.fhir.cl.minsal.urgencia.json	47535	-	0	0	0	0	0	0	17	127	0	0	0	0	0	0	0	1	0	0	416	1101	0	0	0	13	0	1
fsh-generated/resources/AllergyIntolerance-39d71be0-2eea-4672-ac70-73373a19e714.json	957	8	0	0	1	0	0	0	0	1121	0	0	0	0	0	0	0	0	0	0	27	79	0	0	0	0	0	0
fsh-generated/resources/Bundle-Ej1BundleAdmision.json	14137	9	27	0	0	0	0	0	1	47	0	0	0	0	0	0	0	0	0	0	94	148	0	0	0	0	0	1
fsh-generated/resources/Bundle-Ej1BundleCategorizacion.json	6777	8	5	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	119	159	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjBundleAtencion.json	14511	7	14	0	0	0	0	0	2	28	0	0	0	0	0	0	0	0	0	0	131	294	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjBundleEgreso.json	10465	11	5	0	1	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	72	497	0	0	0	0	0	0
fsh-generated/resources/CarePlan-23eb67e4-4fd5-4315-963a-3c5e63fff3a5.json	1066	6	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	37	157	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigosUrgencia.json	1651	6	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	38	2411	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-CSEstadoCivil.json	1185	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	34	164	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSReligion.json	1355	6	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	35	151	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EspecialidadMedica.json	5971	6	0	0	1	0	0	0	1	17	0	0	1	0	0	0	0	0	0	0	79	217	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-LeyPrevisional.json	1658	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	44	173	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MedioDeLlegada.json	1775	6	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	47	208	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Procedencia.json	1951	5	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	40	257	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PueblosOriginariosCS.json	1463	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	36	252	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RelacionAcompanante.json	1209	6	0	0	1	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	30	230	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-TipoParticipanteUrgencia.json	955	5	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	28	215	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-TituloProfesional.json	2568	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	49	214	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-abandono.json	951	6	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	29	210	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-categorizacion-discrecional.json	1220	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	35	232	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-categorizacion-esi.json	1175	6	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	33	171	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-categorizacion-no-realizada.json	917	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	29	192	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-categorizacion-ugo.json	1200	5	0	0	1	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	34	160	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-destino-fallecido.json	1067	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	27	143	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-destino-traslado.json	1059	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	27	171	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-especialidad-odontologica.json	1858	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	39	222	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eventos-urgencia.json	1235	6	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	30	165	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-fallecido.json	979	5	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	153	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-indicacion-alta.json	1207	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	29	134	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-indicacion-hospitalizacion.json	1235	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	31	140	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-indicacion-traslado-otro-centro.json	1264	5	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	30	117	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-lesion-autoinflingida.json	1066	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	122	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-tipo-egreso.json	1328	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	151	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-unidad-hospitalaria-destino.json	3749	7	0	0	1	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	53	114	0	0	0	2	0	0
fsh-generated/resources/Condition-c08c94fd-bd58-4be8-bd1d-193441b4567e.json	1200	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	28	53	0	0	0	0	0	0
fsh-generated/resources/Condition-e27704ff-fa1a-4750-9d23-36ce567f35b0.json	1319	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	29	54	0	0	1	0	0	0
fsh-generated/resources/Encounter-4c9a3e03-a907-492e-b69c-710cb8c42347.json	4868	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	51	78	0	0	0	0	0	0
fsh-generated/resources/Encounter-bd36a211-7b55-4ff7-905b-0dac7bf35aee.json	6153	7	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	69	66	0	0	0	0	0	0
fsh-generated/resources/Encounter-d1391b7b-302a-49f8-a908-8116599e137e.json	3979	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	55	75	0	0	0	0	0	0
fsh-generated/resources/Encounter-e383a62a-628f-4408-b98f-5e5914869bfe.json	6350	5	0	0	1	0	0	0	2	8	0	0	0	0	0	0	0	1	0	0	74	87	0	0	0	0	0	0
fsh-generated/resources/Encounter-fbce23ed-b195-47a2-81a2-be4aaf11b038.json	6277	7	0	0	0	0	1	0	1	7	0	0	0	0	0	0	0	1	0	0	68	77	0	0	0	0	0	1
fsh-generated/resources/MedicationAdministration-716cd145-cd36-4935-9351-263d4e43f3da.json	813	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	26	72	0	0	0	0	0	0
fsh-generated/resources/Observation-39b30e0d-76d2-4ec1-b047-6c2a13291863.json	799	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	29	57	0	0	0	0	0	0
fsh-generated/resources/Observation-3d07043e-adc5-4047-a309-26e2c38ab074.json	1381	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	30	53	0	0	0	0	0	0
