Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.minsal.tiemposdeesperainteroperables.json	60677	-	0	0	0	0	0	0	4	90	0	0	0	0	0	0	0	1	0	0	184	123	0	0	0	4	0	1
fsh-generated/resources/AllergyIntolerance-EjemploAllergyIntolerance.json	586	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0	0	0	0
fsh-generated/resources/Appointment-EjemploAppointmentAgendar.json	1500	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0
fsh-generated/resources/Appointment-EjemploAppointmentAgendarCancelar.json	1692	2	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Appointment-EjemploAppointmentAgendarSinPresentacion.json	1515	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBundleAgendar.json	11678	7	0	0	0	0	17	0	0	1528	0	0	0	0	0	0	0	0	0	0	42	39	0	0	1	0	0	0
fsh-generated/resources/Bundle-EjemploBundleAtender.json	21019	12	1	0	0	0	20	0	1	38	0	0	0	0	0	0	0	0	0	0	55	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBundleInicio.json	25047	14	0	0	0	0	13	0	0	121	0	0	0	0	0	0	0	1	0	0	66	33	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBundlePriorizar.json	12795	6	0	0	0	0	5	0	1	12	0	0	0	0	0	0	0	0	0	0	30	16	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBundleReferencia.json	9624	5	0	0	0	0	5	0	0	11	0	0	0	0	0	0	0	0	0	0	30	14	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBundleRevisar.json	11071	6	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	0	32	23	0	0	0	0	0	0
fsh-generated/resources/Bundle-EjemploBundleTerminar.json	6816	4	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	21	11	0	0	0	0	0	0
fsh-generated/resources/CarePlan-EjemploCarePlanLE.json	685	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSDerivadoParaCodigo.json	1138	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	2793	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSDestinoAtencionCodigo.json	1020	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	28	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSDestinoReferenciaCodigo.json	1193	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	28	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSDocAcreditacionCuidador.json	1778	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	24	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadBioqca.json	1088	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadFarma.json	1243	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadMed.json	5973	8	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	24	36	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadOdont.json	1907	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSEstablecimientoDestinoCodigo.json	5137	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	27	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSEstadoCivil.json	1250	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSEstadoInterconsulta.json	1349	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSHipotesisDiagnosticaCodigo.json	985	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSIdentidaddeGenero.json	1269	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSIndicecomorbilidad.json	1218	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSMedioNotificacion.json	1114	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSModalidadAtencionCodigo.json	1034	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSMotivoCierreInterconsulta.json	2349	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSMotivoNoContactabilidad.json	1131	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSMotivoNoPertinenciaCodigo.json	1087	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSPertinenciaInterconsulta.json	991	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-CSPractitionerTipoRolLE.json	1404	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSPrevisionCodigo.json	1464	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSReligion.json	1420	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSSospechaPatologia.json	1291	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSSospechaPatologiaGes.json	899992	768	3	0	0	0	0	0	25	2302	0	0	4	0	0	0	0	3	0	0	3518	1361	0	0	0	96	0	2
fsh-generated/resources/CodeSystem-CSTipoCodDiagnostica.json	1020	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	21	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-CSTipoConsulta.json	909	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSTipoEventoLE.json	1332	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSTituloProfesional.json	3030	4	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	15	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSinterconsulta.json	974	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-PueblosOriginariosCS.json	1123	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	17	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-CMHipotesisDiagnosticaCodigoAConditionVerificationStatus.json	1931	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Condition-EjemploCondicionAtenderDiagnosticoConfirmacionLE.json	551	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0
fsh-generated/resources/Condition-EjemploCondition.json	1225	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Condition-EjemploCondition3.json	955	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Coverage-EjemploCoverage.json	866	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	5	0	0	1	0	0	0
fsh-generated/resources/DocumentReference-EjemploDocumentReference.json	702	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/Encounter-EjemploEncounter.json	816	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/Encounter-EjemploEncounterAtender.json	1991	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-EjemploMessageHeader.json	719	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-EjemploMessageHeaderAgendar.json	736	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/MessageHeader-EjemploMessageHeaderAtender.json	741	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
