Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.snre.json	9693	-	0	0	0	0	0	0	2	41	0	0	0	0	0	0	0	0	0	0	65	40	0	0	0	2	0	0
fsh-generated/resources/ValueSet-VSViasAdmin.json	932	6	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	5	6229	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-DispensacionMedicamentoCl.json	36103	52	0	0	0	0	0	332	0	353	0	0	1	0	0	0	0	1	0	0	953	2069	0	0	0	28	0	2
fsh-generated/resources/CodeSystem-CSMetodos.json	2259	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	27	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-SimpleQuantityCL.json	2078	8	1	0	0	0	0	19	0	14	0	0	0	0	0	0	0	0	0	0	40	75	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-CSCodificacionCategoria.json	1823	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSViasAdmin.json	9343	22	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	35	29	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSUnidadAsistencial.json	883	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSStatusReason.json	949	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	30	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSUnidadAsistencial.json	2968	18	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	22	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-CSStatusReason.json	4457	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSTipoPrescripcion.json	1046	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	18	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-RecetaCl.json	4863	10	0	0	0	0	0	116	0	62	0	0	0	0	0	0	0	1	0	0	194	372	0	0	0	6	0	0
fsh-generated/resources/CodeSystem-CSFuncionProfesionalDispensacion.json	1028	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	17	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-RecetaPrescripcionCl.json	33674	55	0	0	0	0	0	250	0	253	0	0	0	0	0	0	0	1	0	0	910	1205	0	1	0	25	1	2
fsh-generated/resources/CodeSystem-CSRazonEstadoDispensacion.json	5962	12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	19	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSCodificacionCategoria.json	938	6	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	21	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ProdComercial.json	1618	7	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	29	52	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSCodificacionPatron.json	940	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	21	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-RangeCL.json	2117	7	0	0	0	0	0	8	1	8	0	0	0	0	0	0	0	0	0	0	35	54	0	0	0	0	0	1
fsh-generated/resources/ValueSet-VSRazonEstadoDispensacion.json	993	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	33	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSMetodos.json	922	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	24	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodificacionPatron.json	1559	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSTipoPrescripcion.json	896	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	19	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSFuncionProfesionalDispensacion.json	971	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	19	0	0	0	0	0	0
